method,reference,scenario,partition,seed,sg_level,both_success,method_only_failure,reference_only_failure,both_failure
O1_truth_regime_identified_MPC,O0_conventional_ACE_PI,untrained_combination,ood_extreme,6037,scarce,False,True,False,False
O1_truth_regime_identified_MPC,O0_conventional_ACE_PI,untrained_combination,ood_extreme,6038,critical,False,True,False,False
O1_truth_regime_identified_MPC,O0_conventional_ACE_PI,untrained_combination,ood_extreme,6039,adequate,False,True,False,False
O1_truth_regime_identified_MPC,O0_conventional_ACE_PI,untrained_combination,ood_extreme,6040,scarce,False,True,False,False
O1_truth_regime_identified_MPC,O0_conventional_ACE_PI,untrained_combination,ood_extreme,6041,critical,False,True,False,False
O1_truth_regime_identified_MPC,O0_conventional_ACE_PI,untrained_combination,ood_extreme,6042,adequate,False,True,False,False
O1_truth_regime_identified_MPC,O0_conventional_ACE_PI,untrained_combination,ood_extreme,6043,scarce,False,True,False,False
O1_truth_regime_identified_MPC,O0_conventional_ACE_PI,untrained_combination,ood_extreme,6044,critical,False,True,False,False
O1_truth_regime_identified_MPC,O0_conventional_ACE_PI,untrained_combination,ood_extreme,6045,adequate,False,True,False,False
O1_truth_regime_identified_MPC,O0_conventional_ACE_PI,untrained_combination,ood_extreme,6046,scarce,False,True,False,False
O1_truth_regime_identified_MPC,O0_conventional_ACE_PI,untrained_combination,ood_extreme,6047,critical,False,True,False,False
O1_truth_regime_identified_MPC,O0_conventional_ACE_PI,untrained_combination,ood_extreme,6048,adequate,False,True,False,False
O1_truth_regime_identified_MPC,O0_conventional_ACE_PI,untrained_combination,ood_extreme,6049,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6000,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6001,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6002,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6003,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6004,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6005,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6006,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6007,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6008,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6009,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6010,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6011,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6012,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6013,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6014,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6015,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6016,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6017,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6018,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6019,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6020,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6021,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6022,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6023,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6024,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6025,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6026,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6027,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6028,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6029,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6030,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6031,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6032,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6033,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6034,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6035,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6036,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6037,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6038,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6039,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6040,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6041,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6042,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6043,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6044,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6045,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6046,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6047,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6048,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,asymmetric_mixed_regime,ood_extreme,6049,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,coincident_communication_load,known,5000,critical,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,coincident_communication_load,known,5001,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,coincident_communication_load,known,5002,scarce,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,coincident_communication_load,known,5003,critical,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,coincident_communication_load,known,5004,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,coincident_communication_load,known,5005,scarce,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,coincident_communication_load,known,5006,critical,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,coincident_communication_load,known,5007,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,coincident_communication_load,known,5008,scarce,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,coincident_communication_load,known,5009,critical,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,coincident_communication_load,known,5010,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,coincident_communication_load,known,5011,scarce,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,coincident_communication_load,known,5012,critical,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,coincident_communication_load,known,5013,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,coincident_communication_load,known,5014,scarce,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,coincident_communication_load,known,5015,critical,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,coincident_communication_load,known,5016,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,coincident_communication_load,known,5017,scarce,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,coincident_communication_load,known,5018,critical,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,coincident_communication_load,known,5019,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,coincident_communication_load,known,5020,scarce,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,coincident_communication_load,known,5021,critical,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,coincident_communication_load,known,5022,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,coincident_communication_load,known,5023,scarce,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,coincident_communication_load,known,5024,critical,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,coincident_communication_load,known,5025,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,coincident_communication_load,known,5026,scarce,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,coincident_communication_load,known,5027,critical,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,coincident_communication_load,known,5028,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,coincident_communication_load,known,5029,scarce,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6000,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6001,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6002,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6003,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6004,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6005,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6006,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6007,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6008,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6009,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6010,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6011,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6012,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6013,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6014,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6015,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6016,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6017,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6018,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6019,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6020,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6021,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6022,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6023,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6024,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6025,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6026,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6027,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6028,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6029,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6030,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6031,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6032,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6033,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6034,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6035,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6036,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6037,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6038,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6039,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6040,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6041,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6042,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6043,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6044,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6045,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6046,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6047,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6048,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,extreme_load_critical,ood_extreme,6049,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,load_only_step,known,5000,critical,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,load_only_step,known,5001,adequate,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,load_only_step,known,5002,scarce,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,load_only_step,known,5003,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,load_only_step,known,5004,adequate,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,load_only_step,known,5005,scarce,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,load_only_step,known,5006,critical,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,load_only_step,known,5007,adequate,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,load_only_step,known,5008,scarce,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,load_only_step,known,5009,critical,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,load_only_step,known,5010,adequate,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,load_only_step,known,5011,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,load_only_step,known,5012,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,load_only_step,known,5013,adequate,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,load_only_step,known,5014,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,load_only_step,known,5015,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,load_only_step,known,5016,adequate,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,load_only_step,known,5017,scarce,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,load_only_step,known,5018,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,load_only_step,known,5019,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,load_only_step,known,5020,scarce,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,load_only_step,known,5021,critical,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,load_only_step,known,5022,adequate,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,load_only_step,known,5023,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,load_only_step,known,5024,critical,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,load_only_step,known,5025,adequate,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,load_only_step,known,5026,scarce,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,load_only_step,known,5027,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,load_only_step,known,5028,adequate,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,load_only_step,known,5029,scarce,True,False,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,mode_only_headroom,known,5000,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,mode_only_headroom,known,5001,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,mode_only_headroom,known,5002,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,mode_only_headroom,known,5003,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,mode_only_headroom,known,5004,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,mode_only_headroom,known,5005,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,mode_only_headroom,known,5006,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,mode_only_headroom,known,5007,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,mode_only_headroom,known,5008,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,mode_only_headroom,known,5009,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,mode_only_headroom,known,5010,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,mode_only_headroom,known,5011,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,mode_only_headroom,known,5012,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,mode_only_headroom,known,5013,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,mode_only_headroom,known,5014,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,mode_only_headroom,known,5015,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,mode_only_headroom,known,5016,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,mode_only_headroom,known,5017,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,mode_only_headroom,known,5018,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,mode_only_headroom,known,5019,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,mode_only_headroom,known,5020,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,mode_only_headroom,known,5021,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,mode_only_headroom,known,5022,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,mode_only_headroom,known,5023,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,mode_only_headroom,known,5024,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,mode_only_headroom,known,5025,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,mode_only_headroom,known,5026,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,mode_only_headroom,known,5027,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,mode_only_headroom,known,5028,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,mode_only_headroom,known,5029,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,rapid_repeated_switches,ood_extreme,6000,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,rapid_repeated_switches,ood_extreme,6001,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,rapid_repeated_switches,ood_extreme,6002,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,rapid_repeated_switches,ood_extreme,6003,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,rapid_repeated_switches,ood_extreme,6004,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,rapid_repeated_switches,ood_extreme,6005,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,rapid_repeated_switches,ood_extreme,6006,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,rapid_repeated_switches,ood_extreme,6007,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,rapid_repeated_switches,ood_extreme,6008,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,rapid_repeated_switches,ood_extreme,6009,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,rapid_repeated_switches,ood_extreme,6010,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,rapid_repeated_switches,ood_extreme,6011,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,rapid_repeated_switches,ood_extreme,6012,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,rapid_repeated_switches,ood_extreme,6013,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,rapid_repeated_switches,ood_extreme,6014,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,rapid_repeated_switches,ood_extreme,6015,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,rapid_repeated_switches,ood_extreme,6016,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,rapid_repeated_switches,ood_extreme,6017,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,rapid_repeated_switches,ood_extreme,6018,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,rapid_repeated_switches,ood_extreme,6019,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,rapid_repeated_switches,ood_extreme,6020,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,rapid_repeated_switches,ood_extreme,6021,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,rapid_repeated_switches,ood_extreme,6022,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,rapid_repeated_switches,ood_extreme,6023,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,rapid_repeated_switches,ood_extreme,6024,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,rapid_repeated_switches,ood_extreme,6025,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,rapid_repeated_switches,ood_extreme,6026,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,rapid_repeated_switches,ood_extreme,6027,adequate,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,rapid_repeated_switches,ood_extreme,6028,scarce,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,rapid_repeated_switches,ood_extreme,6029,critical,False,True,False,False
O2_exact_current_regime_NMPC,O0_conventional_ACE_PI,rapid_repeated_switches,ood_extreme,6030,adequate,False,True,False,False
